analyte,Chisq_overall,Chi Df_overall,Pr(>Chisq)_overall,DO_DenDF,DO_meansq,DO_NumDF,DO_p.value,DO_statistic,DO_sumsq,pH_DenDF,pH_meansq,pH_NumDF,pH_p.value,pH_statistic,pH_sumsq,pH:DO_DenDF,pH:DO_meansq,pH:DO_NumDF,pH:DO_p.value,pH:DO_statistic,pH:DO_sumsq,VIP_PLSDA_VIP_comp6AVG
X135763,0.6631530638709364,3,0.8818345530869514,54.99999999985581,40460.15446950669,1,0.7365068059364694,0.11437317580119655,40460.15446950669,55.00000000081926,175953.83868003113,1,0.48362628681911046,0.49738809918319976,175953.83868003113,55.00000000081923,329.8386800335125,1,0.9757508507190171,9.323913324636277e-4,329.8386800335125,0.6829995171339417
X137,0.9273892744718069,3,0.8188136175849817,7.3594212860359995,98619100.14233737,1,0.7770588469030237,0.08629103124042999,98619100.14233737,7.359421286303771,96244.26123665475,1,0.992921938944245,8.421306360631576e-5,96244.26123665475,7.359421286075772,680607503.4489008,1,0.46434426684898567,0.5955268630297218,680607503.4489008,0.8018098693793172
X146001,8.129918052528069,3,0.0434016288356733,54.999999997618,9783603.790225597,1,0.014505202241519452,6.3725887112918285,9783603.790225597,54.999999999398476,1902197.2451963504,1,0.27050445816758584,1.2390036382604943,1902197.2451963504,54.999999998510525,682856.08028402715,1,0.507612208866268,0.4447809868386582,682856.08028402715,1.4539298830159542
X146671,2.7234823797429044,3,0.43625144895088347,7.9327613577273635,126284.1892531501,1,0.24100381561013404,1.6058945354265706,126284.1892531501,7.932761357326144,13497.331912909858,1,0.6896348749197567,0.1716389968528061,13497.331912909858,7.932761357608556,19510.01294772041,1,0.6319299883987941,0.24809933344893614,19510.01294772041,1.0129888613702873
X14688,1.381322767544134,3,0.7099185591147504,6.088551523655355,189413.5127173609,1,0.35727471136243455,0.9915602918802476,189413.5127173609,6.088551523615293,1069.5529643630712,1,0.9427508373188498,0.005598999956817903,1069.5529643630712,6.088551522634644,325.35150793570773,1,0.9684010681259473,0.001703181740015533,325.35150793570773,0.7577826595760724
X146921,12.310778987224467,3,0.00639096129179996,54.99999999910525,160417.07602339183,1,0.05254469731890602,3.9262716695317676,160417.07602339183,54.999999999099856,315279.08304093545,1,0.007469406276327543,7.716580818111119,315279.08304093545,54.99999999910515,151125.3988304094,1,0.059632778497629546,3.6988541786411986,151125.3988304094,2.1428051381705906
X14697,3.450866324740673,3,0.3271907266259133,4.80342351966686,63105767.88116179,1,0.40104789893262127,0.8478301430305903,63105767.88116179,4.803423519669606,65571305.557474546,1,0.3926963715452946,0.8809548039124931,65571305.557474546,4.803423519668361,70726185.74698055,1,0.3761628280934988,0.9502109583832652,70726185.74698055,1.0345578951859564
X161372,1.70249891519029,3,0.6363783725475601,6.760711845220812,11008416.367050761,1,0.3563128037380832,0.9799295151636647,11008416.367050761,6.760711845550233,197719.90329398745,1,0.8983192861146383,0.017600312571116102,197719.90329398745,6.760711846019945,1083611.0661327473,1,0.7654761373303103,0.09645914827855716,1083611.0661327473,0.8290121700368518
X161397,1.6944778709362254,3,0.6381621885230913,6.2799129300357714,1825805.5005148286,1,0.7937997392719817,0.07438801599220267,1825805.5005148286,6.27991292981037,25751111.45863453,1,0.34352564535322944,1.0491665681047395,25751111.45863453,6.279912929974345,110609.80841281368,1,0.9485642411646449,0.004506528321218645,110609.80841281368,1.1793257456663306
X161404,0.6282000732264805,3,0.8899473420778193,54.9999999993546,672.8691729323408,1,0.9292157153474596,0.007963695113889628,672.8691729323408,54.99999999918913,16679.77443609022,1,0.6585611318301448,0.19741228090238216,16679.77443609022,54.9999999991892,32890.974436089884,1,0.5352580826094449,0.3892787824804927,32890.974436089884,0.4132962520367759
X161875,3.7913826019075714,3,0.2848900711025312,5.605652136713553,48967.97121715446,1,0.8900571162651719,0.020919528050664892,48967.97121715446,5.605652136158433,6115347.076739856,1,0.16061373250317174,2.6125275671334016,6115347.076739856,5.605652136436837,161587.2936296971,1,0.8021394543634077,0.06903144724389308,161587.2936296971,1.1942104130878914
X161878,0.08793260934362479,3,0.9932451458833189,6.78569285878566,1130824267.7634666,1,0.9451817229334492,0.0050898301818877115,1130824267.7634666,6.785692858785674,342200728.92085105,1,0.9698239186485148,0.001540242500959169,342200728.92085105,6.785692858781281,9978604724.419212,1,0.838387392173305,0.0449136129700568,9978604724.419212,0.49243804998148083
X163575,2.4842362256598562,3,0.478146687822724,55.000000000258886,625.3714285714622,1,0.9289170097912017,0.008031233464095861,625.3714285714622,55.00000000117363,112179.00885547123,1,0.23518001201610267,1.440641143371671,112179.00885547123,55.00000000007938,74947.56090225503,1,0.3308532623656917,0.9625021733812241,74947.56090225503,0.7883204731865137
X1661,1.2659189982953194,3,0.7372414105559935,55.00000000043921,12342740.44519643,1,0.6384174715953634,0.22328564219444444,12342740.44519643,55.00000000056875,53846351.36917271,1,0.3279808351054746,0.9741043489229825,53846351.36917271,55.000000000435094,370189.2639097902,1,0.9350753963865706,0.00669688776917894,370189.2639097902,0.6559056083113352
X16747,3.3598425146467434,3,0.339400150006663,5.807118052480386,92151.15722381341,1,0.3705152327508052,0.9416580050397229,92151.15722381341,5.807118054130815,100304.1137778271,1,0.3516509699178523,1.024970000625212,100304.1137778271,5.807118053930627,74930.67431053799,1,0.41627310220139857,0.7656883691234727,74930.67431053799,0.6234514101575941
X1675,3.9161409198645742,3,0.27066293780992695,6.879946395865855,3930197.0248149512,1,0.6427239905810631,0.23524353960269567,3930197.0248149512,6.879946396984756,15365026.713737288,1,0.370038856063437,0.9196799161486618,15365026.713737288,6.8799463944901555,33733398.94956931,1,0.19902829529944996,2.0191262986618788,33733398.94956931,0.5387683314872553
X16777,3.7288166565444953,3,0.2922752246546197,54.99999999806087,15661.726315789478,1,0.485212337212342,0.49377385806248747,15661.726315789478,54.99999999806087,59111.111111110826,1,0.1777657398040209,1.8636209571781344,59111.111111110826,54.999999998060815,37137.431578947544,1,0.2839486166905955,1.1708474851065118,37137.431578947544,1.379167097256046
X168,2.4336392190668903,3,0.48740341274781723,7.547408957540399,87739679.09684938,1,0.46878847188740047,0.5817587344778249,87739679.09684938,7.5474089577366685,18476335.68462344,1,0.7358962487200685,0.12250751058491144,18476335.68462344,7.547408953748376,202632222.71315178,1,0.2817630308125643,1.3435547823227105,202632222.71315178,0.6050324890671663
X168766,1.7701719301052208,3,0.6214472679744433,55.000000000245606,988162.2860484541,1,0.2245436191501396,1.5088600008808106,988162.2860484541,55.000000000245585,15139.970258981242,1,0.8797076267264086,0.023117756932065036,15139.970258981242,55.00000000024557,80377.30359231515,1,0.7274293858056254,0.12273095227513166,80377.30359231515,0.6066618466733666
X168779,7.170345784378469,3,0.06666197871254442,7.093774549973731,1140986.9351734063,1,0.07351920543052108,4.403422510636258,1140986.9351734063,7.093774549654418,408824.22233409673,1,0.2488671480229216,1.5777794889875116,408824.22233409673,7.093774549921041,10061.736114957494,1,0.849310436677945,0.03883136076220893,10061.736114957494,1.7570307424438085
X168861,2.581921153077019,3,0.46066782114917737,5.9346380731277835,2511872.1282269433,1,0.48257487399203336,0.5607392161655482,2511872.1282269433,5.934638073079848,2203496.396652161,1,0.5096341920004579,0.49189878274357357,2203496.396652161,5.934638074433233,3286296.8490749467,1,0.4249408691338628,0.7336183631840939,3286296.8490749467,0.8809532167966195
X168878,5.884073411216264,3,0.11738855749717515,54.99999999964333,7585.784544695158,1,0.8853835750177885,0.02097239477613784,7585.784544695158,54.999999999488665,1412753.6909774416,1,0.053142452159828414,3.905835705463661,1412753.6909774416,54.9999999994935,705211.6231411842,1,0.16822979997119927,1.949696366156443,705211.6231411842,1.1269633250434299
X168881,6.480189137225466,3,0.09044707819273973,6.885894147037682,287976.5799296678,1,0.1130266310982062,3.295674229267403,287976.5799296678,6.885894146335059,225031.41800474768,1,0.15328567049247108,2.575314441455187,225031.41800474768,6.885894146661902,1312.3303018880533,1,0.905962941650247,0.015018628102588971,1312.3303018880533,0.9067768575284791
X16923,2.525420644549172,3,0.470714516019066,5.464820822973711,297796.6695673734,1,0.3106154844419941,1.2480727875474782,297796.6695673734,5.464820820872046,222386.3405964459,1,0.3750921886601532,0.9320263400658862,222386.3405964459,5.464820823785606,15659.06889370726,1,0.8071802732661839,0.06562752294362269,15659.06889370726,1.0787230672965198
X169610,5.488735407184322,3,0.13931391929915043,6.492160966601212,63214084.15855489,1,0.20768649001530348,1.9576302239894827,63214084.15855489,6.492160966544573,33729556.45409745,1,0.343331706807495,1.0445456900187444,33729556.45409745,6.4921609668165186,33823020.271391876,1,0.3427108132528714,1.0474401018578225,33823020.271391876,1.785439792689059
X169611,5.3741693696244965,3,0.14636141055241678,6.468134323161035,6021590.9564053025,1,0.20079950363248972,2.0283086954743808,6021590.9564053025,6.468134323135684,2711214.098513068,1,0.37359580825107797,0.9132435549208452,2711214.098513068,6.468134323369982,2944125.2484937306,1,0.35511215216491687,0.9916971918747463,2944125.2484937306,1.7439873143427176
X169614,5.5493366184862225,3,0.13571734041877204,6.496047351934198,15466121.660690533,1,0.205704389123002,1.9768876666651198,15466121.660690533,6.496047352104673,8061625.829103732,1,0.3463617798016523,1.0304411813421999,8061625.829103732,6.496047352348363,8604948.562189572,1,0.3317338497445915,1.0998889739834627,8604948.562189572,1.7806551807550652
X169627,5.497788439077112,3,0.1387709530648718,6.486985123532278,4541097.763282232,1,0.20161650866645062,2.018620509986155,4541097.763282232,6.486985124089455,2232572.1051888717,1,0.35484698639507445,0.9924287202087988,2232572.1051888717,6.486985123994008,2343022.3902612654,1,0.3440091723276431,1.0415263662854164,2343022.3902612654,1.7746946825433336
X1700,3.4170870384939462,3,0.3316759322836833,8.338593018556447,556840730.226852,1,0.17191004036382276,2.23329912835781,556840730.226852,8.338593018448025,13854593.641371971,1,0.8193332786220878,0.055566071631330566,13854593.641371971,8.338593017963118,108871912.17313959,1,0.5265761359727313,0.43664827905075504,108871912.17313959,1.0741108434771074
X170242,1.6920095096756995,3,0.6387117234628885,55.00000000154819,30.781035923154533,1,0.9925365671520215,8.829946362521525e-5,30.781035923154533,55.000000000565535,290859.65121136355,1,0.3649991013370222,0.8343692933629032,290859.65121136355,55.00000000057051,276144.1143692583,1,0.37732573146616344,0.7921558339667055,276144.1143692583,1.1049484436922095
X170272,6.191505466274862,3,0.10265583471073426,7.435575513813252,169384.6870575551,1,0.21110340061340094,1.8724823745041579,169384.6870575551,7.435575512849705,240662.73060968536,1,0.14437979580843696,2.66043365014192,240662.73060968536,7.43557551327556,79570.67095141385,1,0.3777632488912586,0.8796230726179258,79570.67095141385,0.9446220781080962
X1704,3.292217530995572,3,0.34872728916339807,6.182805787072048,9309.939369339754,1,0.5185220366785552,0.46844707209585107,9309.939369339754,6.182805784202138,38401.13085156445,1,0.21249711029436386,1.932224969351306,38401.13085156445,6.182805786637038,10219.88816121438,1,0.49949521809906916,0.5142328533346235,10219.88816121438,1.190890219159916
X170783,0.12048828297906766,3,0.9892701920688367,6.855799611016232,614545370.148249,1,0.8797334348228212,0.024663384908633762,614545370.148249,6.855799611713934,674813716.7984573,1,0.8740319188978928,0.02708211833897834,674813716.7984573,6.8557996115213795,182418345.1381171,1,0.9342591878383242,0.007320946636457547,182418345.1381171,0.9638868997062201
X170841,2.7605447005194037,3,0.4300362125203383,54.999999999179494,4136046.368003359,1,0.7609942176917587,0.09344678935145315,4136046.368003359,55.000000001307406,106651043.95396808,1,0.12632935268035053,2.4095952394484694,106651043.95396808,55.00000000032681,7653176.57151207,1,0.6791562583486337,0.1729102421288387,7653176.57151207,1.0066464155462127
X171286,1.0109715369966352,3,0.7985971926304499,6.98319592804603,112926.854673563,1,0.5225103534536603,0.45310230984683647,112926.854673563,6.983195927744621,30061.902970242274,1,0.7385959771379922,0.12061894146952674,30061.902970242274,6.983195928238385,4793.820360785237,1,0.8936110420661576,0.019234495503673038,4793.820360785237,1.0328929361657604
X171305,1.5380768103152604,3,0.6735105122920535,6.4808534904641135,1591341.4011600444,1,0.37801584109734715,0.8951389482828285,1591341.4011600444,6.480853490444245,601.8655496480706,1,0.985873428122111,3.385529307079574e-4,601.8655496480706,6.480853490995856,145139.4552913675,1,0.7839995243283538,0.08164180185920457,145139.4552913675,0.8703946645607592
X171590,3.856432661415397,3,0.2773899497565482,54.99999999817914,506200.608270676,1,0.22919006360839012,1.4785801656900028,506200.608270676,54.99999999934322,719312.4211361707,1,0.15287485664392048,2.101066378524951,719312.4211361707,54.99999999817915,24055.719381788218,1,0.7919419401320023,0.07026524458520113,24055.719381788218,1.2705250836990425
X17183,1.4338516582649845,3,0.6976192499947547,7.447904248150334,5406128.465651293,1,0.8397670084145458,0.043838473100801134,5406128.465651293,7.447904247080535,118476121.0906189,1,0.35776392710685095,0.9607267530762681,118476121.0906189,7.447904247236028,9616488.428577244,1,0.7876496096259219,0.07798042018033338,9616488.428577244,0.8837366047988631
X171968,0.9028973843403492,3,0.8247285477445445,6.6970199944629885,31491.11460653812,1,0.9127896637097046,0.012933357638591837,31491.11460653812,6.697019994253454,987516.9276671903,1,0.5453691599439607,0.4055718496871343,987516.9276671903,6.6970199938418045,336622.5129219098,1,0.7215108440499822,0.13825040501794952,336622.5129219098,1.070019180042062
X172164,2.860878329392335,3,0.41357606056931895,54.99999999837957,6437436135.498852,1,0.2226741812316969,1.5212602230713363,6437436135.498852,54.99999999837957,1129893288.832172,1,0.6074160512939503,0.26701029422833056,1129893288.832172,54.99999999837952,3997876952.832147,1,0.33531296585208237,0.9447567412031332,3997876952.832147,1.2866979213751253
X17225,1.4023701508332351,3,0.7049792488017678,55.00000000024724,13290.540434419509,1,0.6902620564627312,0.16048530389323312,13290.540434419509,54.99999999921832,97400.25271512034,1,0.28287775664474535,1.1761229148953356,97400.25271512034,55.00000000024717,298.10534670004074,1,0.9523753188444672,0.00359966755252893,298.10534670004074,0.626478940899349
